fecha,sku,categoria,sector,demanda_real,precio_unitario,ingresos,stock_disponible,quiebre_stock,campaña,producto
2023-07-09,PLEGADIZA_2,Plegadiza,Farmacéutico,67,0.6,39.91,631,0,0,Plegadiza - PLEGADIZA_2
2023-07-10,PLEGADIZA_2,Plegadiza,Farmacéutico,105,0.6,62.9,647,0,0,Plegadiza - PLEGADIZA_2
2023-07-11,PLEGADIZA_2,Plegadiza,Farmacéutico,193,0.6,115.56,667,0,0,Plegadiza - PLEGADIZA_2
2023-07-12,PLEGADIZA_2,Plegadiza,Farmacéutico,198,0.6,119.08,1424,0,0,Plegadiza - PLEGADIZA_2
2023-07-13,PLEGADIZA_2,Plegadiza,Farmacéutico,169,0.6,101.36,1141,0,0,Plegadiza - PLEGADIZA_2
2023-07-14,PLEGADIZA_2,Plegadiza,Farmacéutico,178,0.6,106.65,663,0,0,Plegadiza - PLEGADIZA_2
2023-07-15,PLEGADIZA_2,Plegadiza,Farmacéutico,127,0.6,76.37,1607,0,0,Plegadiza - PLEGADIZA_2
2023-07-16,PLEGADIZA_2,Plegadiza,Farmacéutico,111,0.6,66.49,1546,0,0,Plegadiza - PLEGADIZA_2
2023-07-17,PLEGADIZA_2,Plegadiza,Farmacéutico,162,0.6,97.46,1211,0,0,Plegadiza - PLEGADIZA_2
2023-07-18,PLEGADIZA_2,Plegadiza,Farmacéutico,149,0.6,89.66,1345,0,0,Plegadiza - PLEGADIZA_2
2023-07-19,PLEGADIZA_2,Plegadiza,Farmacéutico,153,0.6,91.9,653,0,0,Plegadiza - PLEGADIZA_2
2023-07-20,PLEGADIZA_2,Plegadiza,Farmacéutico,189,0.6,113.66,1825,0,0,Plegadiza - PLEGADIZA_2
2023-07-21,PLEGADIZA_2,Plegadiza,Farmacéutico,206,0.6,123.81,1525,0,0,Plegadiza - PLEGADIZA_2
2023-07-22,PLEGADIZA_2,Plegadiza,Farmacéutico,166,0.6,99.82,1332,0,0,Plegadiza - PLEGADIZA_2
2023-07-23,PLEGADIZA_2,Plegadiza,Farmacéutico,142,0.6,84.96,1339,0,0,Plegadiza - PLEGADIZA_2
2023-07-24,PLEGADIZA_2,Plegadiza,Farmacéutico,175,0.6,104.97,788,0,0,Plegadiza - PLEGADIZA_2
2023-07-25,PLEGADIZA_2,Plegadiza,Farmacéutico,199,0.6,119.2,1493,0,0,Plegadiza - PLEGADIZA_2
2023-07-26,PLEGADIZA_2,Plegadiza,Farmacéutico,144,0.6,86.45,1728,0,0,Plegadiza - PLEGADIZA_2
2023-07-27,PLEGADIZA_2,Plegadiza,Farmacéutico,125,0.6,75.2,1820,0,0,Plegadiza - PLEGADIZA_2
2023-07-28,PLEGADIZA_2,Plegadiza,Farmacéutico,148,0.6,88.9,1163,0,0,Plegadiza - PLEGADIZA_2
2023-07-29,PLEGADIZA_2,Plegadiza,Farmacéutico,114,0.6,68.55,548,0,0,Plegadiza - PLEGADIZA_2
2023-07-30,PLEGADIZA_2,Plegadiza,Farmacéutico,156,0.6,93.52,1017,0,0,Plegadiza - PLEGADIZA_2
2023-07-31,PLEGADIZA_2,Plegadiza,Farmacéutico,199,0.6,119.17,1617,0,0,Plegadiza - PLEGADIZA_2
2023-08-01,PLEGADIZA_2,Plegadiza,Farmacéutico,265,0.6,159.16,1688,0,0,Plegadiza - PLEGADIZA_2
2023-08-02,PLEGADIZA_2,Plegadiza,Farmacéutico,307,0.6,183.98,1371,0,0,Plegadiza - PLEGADIZA_2
2023-08-03,PLEGADIZA_2,Plegadiza,Farmacéutico,276,0.6,165.8,1023,0,0,Plegadiza - PLEGADIZA_2
2023-08-04,PLEGADIZA_2,Plegadiza,Farmacéutico,275,0.6,164.74,1615,0,0,Plegadiza - PLEGADIZA_2
2023-08-05,PLEGADIZA_2,Plegadiza,Farmacéutico,171,0.6,102.38,1645,0,0,Plegadiza - PLEGADIZA_2
2023-08-06,PLEGADIZA_2,Plegadiza,Farmacéutico,264,0.6,158.28,1958,0,0,Plegadiza - PLEGADIZA_2
2023-08-07,PLEGADIZA_2,Plegadiza,Farmacéutico,382,0.6,229.42,580,0,0,Plegadiza - PLEGADIZA_2
2023-08-08,PLEGADIZA_2,Plegadiza,Farmacéutico,332,0.6,199.34,857,0,0,Plegadiza - PLEGADIZA_2
2023-08-09,PLEGADIZA_2,Plegadiza,Farmacéutico,336,0.6,201.83,1524,0,0,Plegadiza - PLEGADIZA_2
2023-08-10,PLEGADIZA_2,Plegadiza,Farmacéutico,362,0.6,217.17,1946,0,0,Plegadiza - PLEGADIZA_2
2023-08-11,PLEGADIZA_2,Plegadiza,Farmacéutico,361,0.6,216.78,1621,0,0,Plegadiza - PLEGADIZA_2
2023-08-12,PLEGADIZA_2,Plegadiza,Farmacéutico,186,0.6,111.67,1536,0,0,Plegadiza - PLEGADIZA_2
2023-08-13,PLEGADIZA_2,Plegadiza,Farmacéutico,189,0.6,113.59,877,0,0,Plegadiza - PLEGADIZA_2
2023-08-14,PLEGADIZA_2,Plegadiza,Farmacéutico,217,0.6,130.23,1530,0,0,Plegadiza - PLEGADIZA_2
2023-08-15,PLEGADIZA_2,Plegadiza,Farmacéutico,281,0.6,168.41,1559,0,0,Plegadiza - PLEGADIZA_2
2023-08-16,PLEGADIZA_2,Plegadiza,Farmacéutico,243,0.6,145.86,741,0,0,Plegadiza - PLEGADIZA_2
2023-08-17,PLEGADIZA_2,Plegadiza,Farmacéutico,232,0.6,139.36,1813,0,0,Plegadiza - PLEGADIZA_2
2023-08-18,PLEGADIZA_2,Plegadiza,Farmacéutico,223,0.6,133.56,780,0,0,Plegadiza - PLEGADIZA_2
2023-08-19,PLEGADIZA_2,Plegadiza,Farmacéutico,181,0.6,108.83,1854,0,0,Plegadiza - PLEGADIZA_2
2023-08-20,PLEGADIZA_2,Plegadiza,Farmacéutico,230,0.6,138.1,1149,0,0,Plegadiza - PLEGADIZA_2
2023-08-21,PLEGADIZA_2,Plegadiza,Farmacéutico,268,0.6,160.73,1221,0,0,Plegadiza - PLEGADIZA_2
2023-08-22,PLEGADIZA_2,Plegadiza,Farmacéutico,319,0.6,191.21,1593,0,0,Plegadiza - PLEGADIZA_2
2023-08-23,PLEGADIZA_2,Plegadiza,Farmacéutico,278,0.6,167.09,1971,0,0,Plegadiza - PLEGADIZA_2
2023-08-24,PLEGADIZA_2,Plegadiza,Farmacéutico,280,0.6,168.15,1524,0,0,Plegadiza - PLEGADIZA_2
2023-08-25,PLEGADIZA_2,Plegadiza,Farmacéutico,290,0.6,174.1,739,0,0,Plegadiza - PLEGADIZA_2
2023-08-26,PLEGADIZA_2,Plegadiza,Farmacéutico,204,0.6,122.13,655,0,0,Plegadiza - PLEGADIZA_2
2023-08-27,PLEGADIZA_2,Plegadiza,Farmacéutico,176,0.6,105.79,1376,0,0,Plegadiza - PLEGADIZA_2
2023-08-28,PLEGADIZA_2,Plegadiza,Farmacéutico,319,0.6,191.37,881,0,0,Plegadiza - PLEGADIZA_2
2023-08-29,PLEGADIZA_2,Plegadiza,Farmacéutico,299,0.6,179.31,647,0,0,Plegadiza - PLEGADIZA_2
2023-08-30,PLEGADIZA_2,Plegadiza,Farmacéutico,219,0.6,131.57,613,0,0,Plegadiza - PLEGADIZA_2
2023-08-31,PLEGADIZA_2,Plegadiza,Farmacéutico,333,0.6,199.94,1215,0,0,Plegadiza - PLEGADIZA_2
2023-09-01,PLEGADIZA_2,Plegadiza,Farmacéutico,274,0.6,164.24,623,0,0,Plegadiza - PLEGADIZA_2
2023-09-02,PLEGADIZA_2,Plegadiza,Farmacéutico,189,0.6,113.63,1068,0,0,Plegadiza - PLEGADIZA_2
2023-09-03,PLEGADIZA_2,Plegadiza,Farmacéutico,161,0.6,96.51,1565,0,0,Plegadiza - PLEGADIZA_2
2023-09-04,PLEGADIZA_2,Plegadiza,Farmacéutico,218,0.6,131.03,1037,0,0,Plegadiza - PLEGADIZA_2
2023-09-05,PLEGADIZA_2,Plegadiza,Farmacéutico,240,0.6,144.06,865,0,0,Plegadiza - PLEGADIZA_2
2023-09-06,PLEGADIZA_2,Plegadiza,Farmacéutico,327,0.6,196.12,1969,0,0,Plegadiza - PLEGADIZA_2
2023-09-07,PLEGADIZA_2,Plegadiza,Farmacéutico,289,0.6,173.26,1310,0,0,Plegadiza - PLEGADIZA_2
2023-09-08,PLEGADIZA_2,Plegadiza,Farmacéutico,181,0.6,108.51,1642,0,0,Plegadiza - PLEGADIZA_2
2023-09-09,PLEGADIZA_2,Plegadiza,Farmacéutico,189,0.6,113.17,1409,0,0,Plegadiza - PLEGADIZA_2
2023-09-10,PLEGADIZA_2,Plegadiza,Farmacéutico,192,0.6,114.96,1731,0,0,Plegadiza - PLEGADIZA_2
2023-09-11,PLEGADIZA_2,Plegadiza,Farmacéutico,200,0.6,120.06,1078,0,0,Plegadiza - PLEGADIZA_2
2023-09-12,PLEGADIZA_2,Plegadiza,Farmacéutico,185,0.6,111.06,1070,0,0,Plegadiza - PLEGADIZA_2
2023-09-13,PLEGADIZA_2,Plegadiza,Farmacéutico,284,0.6,170.25,658,0,0,Plegadiza - PLEGADIZA_2
2023-09-14,PLEGADIZA_2,Plegadiza,Farmacéutico,290,0.6,174.09,1754,0,0,Plegadiza - PLEGADIZA_2
2023-09-15,PLEGADIZA_2,Plegadiza,Farmacéutico,304,0.6,182.35,1511,0,0,Plegadiza - PLEGADIZA_2
2023-09-16,PLEGADIZA_2,Plegadiza,Farmacéutico,190,0.6,113.97,1803,0,0,Plegadiza - PLEGADIZA_2
2023-09-17,PLEGADIZA_2,Plegadiza,Farmacéutico,195,0.6,117.14,1060,0,0,Plegadiza - PLEGADIZA_2
2023-09-18,PLEGADIZA_2,Plegadiza,Farmacéutico,296,0.6,177.62,528,0,0,Plegadiza - PLEGADIZA_2
2023-09-19,PLEGADIZA_2,Plegadiza,Farmacéutico,320,0.6,192.03,753,0,0,Plegadiza - PLEGADIZA_2
2023-09-20,PLEGADIZA_2,Plegadiza,Farmacéutico,263,0.6,157.64,1529,0,0,Plegadiza - PLEGADIZA_2
2023-09-21,PLEGADIZA_2,Plegadiza,Farmacéutico,293,0.6,175.53,1562,0,0,Plegadiza - PLEGADIZA_2
2023-09-22,PLEGADIZA_2,Plegadiza,Farmacéutico,315,0.6,188.81,625,0,0,Plegadiza - PLEGADIZA_2
2023-09-23,PLEGADIZA_2,Plegadiza,Farmacéutico,222,0.6,133.42,1172,0,0,Plegadiza - PLEGADIZA_2
2023-09-24,PLEGADIZA_2,Plegadiza,Farmacéutico,231,0.6,138.83,980,0,0,Plegadiza - PLEGADIZA_2
2023-09-25,PLEGADIZA_2,Plegadiza,Farmacéutico,233,0.6,139.96,1102,0,0,Plegadiza - PLEGADIZA_2
2023-09-26,PLEGADIZA_2,Plegadiza,Farmacéutico,302,0.6,181.39,1806,0,0,Plegadiza - PLEGADIZA_2
2023-09-27,PLEGADIZA_2,Plegadiza,Farmacéutico,249,0.6,149.23,1891,0,0,Plegadiza - PLEGADIZA_2
2023-09-28,PLEGADIZA_2,Plegadiza,Farmacéutico,248,0.6,148.97,1467,0,0,Plegadiza - PLEGADIZA_2
2023-09-29,PLEGADIZA_2,Plegadiza,Farmacéutico,255,0.6,153.26,566,0,0,Plegadiza - PLEGADIZA_2
2023-09-30,PLEGADIZA_2,Plegadiza,Farmacéutico,224,0.6,134.56,694,0,0,Plegadiza - PLEGADIZA_2
2023-10-01,PLEGADIZA_2,Plegadiza,Farmacéutico,126,0.6,75.8,970,0,0,Plegadiza - PLEGADIZA_2
2023-10-02,PLEGADIZA_2,Plegadiza,Farmacéutico,115,0.6,68.79,1624,0,0,Plegadiza - PLEGADIZA_2
2023-10-03,PLEGADIZA_2,Plegadiza,Farmacéutico,187,0.6,112.26,1800,0,0,Plegadiza - PLEGADIZA_2
2023-10-04,PLEGADIZA_2,Plegadiza,Farmacéutico,225,0.6,134.78,1144,0,0,Plegadiza - PLEGADIZA_2
2023-10-05,PLEGADIZA_2,Plegadiza,Farmacéutico,197,0.6,118.4,1294,0,0,Plegadiza - PLEGADIZA_2
2023-10-06,PLEGADIZA_2,Plegadiza,Farmacéutico,150,0.6,89.9,1192,0,0,Plegadiza - PLEGADIZA_2
2023-10-07,PLEGADIZA_2,Plegadiza,Farmacéutico,140,0.6,84.14,844,0,0,Plegadiza - PLEGADIZA_2
2023-10-08,PLEGADIZA_2,Plegadiza,Farmacéutico,145,0.6,86.96,1082,0,0,Plegadiza - PLEGADIZA_2
2023-10-09,PLEGADIZA_2,Plegadiza,Farmacéutico,243,0.6,146.07,1277,0,0,Plegadiza - PLEGADIZA_2
2023-10-10,PLEGADIZA_2,Plegadiza,Farmacéutico,244,0.6,146.25,546,0,0,Plegadiza - PLEGADIZA_2
2023-10-11,PLEGADIZA_2,Plegadiza,Farmacéutico,231,0.6,138.85,1937,0,0,Plegadiza - PLEGADIZA_2
2023-10-12,PLEGADIZA_2,Plegadiza,Farmacéutico,203,0.6,121.9,1677,0,0,Plegadiza - PLEGADIZA_2
2023-10-13,PLEGADIZA_2,Plegadiza,Farmacéutico,188,0.6,112.97,820,0,0,Plegadiza - PLEGADIZA_2
2023-10-14,PLEGADIZA_2,Plegadiza,Farmacéutico,137,0.6,82.21,1148,0,0,Plegadiza - PLEGADIZA_2
2023-10-15,PLEGADIZA_2,Plegadiza,Farmacéutico,88,0.6,53.02,1387,0,0,Plegadiza - PLEGADIZA_2
2023-10-16,PLEGADIZA_2,Plegadiza,Farmacéutico,241,0.6,144.78,632,0,1,Plegadiza - PLEGADIZA_2
2023-10-17,PLEGADIZA_2,Plegadiza,Farmacéutico,173,0.6,103.73,1756,0,0,Plegadiza - PLEGADIZA_2
2023-10-18,PLEGADIZA_2,Plegadiza,Farmacéutico,234,0.6,140.1,1481,0,0,Plegadiza - PLEGADIZA_2
2023-10-19,PLEGADIZA_2,Plegadiza,Farmacéutico,232,0.6,139.41,1676,0,0,Plegadiza - PLEGADIZA_2
2023-10-20,PLEGADIZA_2,Plegadiza,Farmacéutico,166,0.6,99.32,1870,0,0,Plegadiza - PLEGADIZA_2
2023-10-21,PLEGADIZA_2,Plegadiza,Farmacéutico,195,0.6,117.02,1745,0,0,Plegadiza - PLEGADIZA_2
2023-10-22,PLEGADIZA_2,Plegadiza,Farmacéutico,183,0.6,110.03,1149,0,1,Plegadiza - PLEGADIZA_2
2023-10-23,PLEGADIZA_2,Plegadiza,Farmacéutico,158,0.6,94.71,948,0,0,Plegadiza - PLEGADIZA_2
2023-10-24,PLEGADIZA_2,Plegadiza,Farmacéutico,223,0.6,133.74,982,0,0,Plegadiza - PLEGADIZA_2
2023-10-25,PLEGADIZA_2,Plegadiza,Farmacéutico,214,0.6,128.18,809,0,0,Plegadiza - PLEGADIZA_2
2023-10-26,PLEGADIZA_2,Plegadiza,Farmacéutico,248,0.6,148.88,1721,0,0,Plegadiza - PLEGADIZA_2
2023-10-27,PLEGADIZA_2,Plegadiza,Farmacéutico,257,0.6,154.42,1722,0,0,Plegadiza - PLEGADIZA_2
2023-10-28,PLEGADIZA_2,Plegadiza,Farmacéutico,143,0.6,86.1,1002,0,0,Plegadiza - PLEGADIZA_2
2023-10-29,PLEGADIZA_2,Plegadiza,Farmacéutico,216,0.6,129.77,591,0,1,Plegadiza - PLEGADIZA_2
2023-10-30,PLEGADIZA_2,Plegadiza,Farmacéutico,208,0.6,125.02,683,0,0,Plegadiza - PLEGADIZA_2
2023-10-31,PLEGADIZA_2,Plegadiza,Farmacéutico,188,0.6,112.74,503,0,0,Plegadiza - PLEGADIZA_2
2023-11-01,PLEGADIZA_2,Plegadiza,Farmacéutico,191,0.6,114.41,1522,0,0,Plegadiza - PLEGADIZA_2
2023-11-02,PLEGADIZA_2,Plegadiza,Farmacéutico,242,0.6,145.06,946,0,0,Plegadiza - PLEGADIZA_2
2023-11-03,PLEGADIZA_2,Plegadiza,Farmacéutico,188,0.6,112.55,748,0,0,Plegadiza - PLEGADIZA_2
2023-11-04,PLEGADIZA_2,Plegadiza,Farmacéutico,114,0.6,68.31,1071,0,0,Plegadiza - PLEGADIZA_2
2023-11-05,PLEGADIZA_2,Plegadiza,Farmacéutico,151,0.6,90.63,525,0,0,Plegadiza - PLEGADIZA_2
2023-11-06,PLEGADIZA_2,Plegadiza,Farmacéutico,232,0.6,139.13,1365,0,0,Plegadiza - PLEGADIZA_2
2023-11-07,PLEGADIZA_2,Plegadiza,Farmacéutico,193,0.6,115.86,587,0,0,Plegadiza - PLEGADIZA_2
2023-11-08,PLEGADIZA_2,Plegadiza,Farmacéutico,193,0.6,115.82,864,0,0,Plegadiza - PLEGADIZA_2
2023-11-09,PLEGADIZA_2,Plegadiza,Farmacéutico,209,0.6,125.14,770,0,0,Plegadiza - PLEGADIZA_2
2023-11-10,PLEGADIZA_2,Plegadiza,Farmacéutico,203,0.6,121.91,914,0,0,Plegadiza - PLEGADIZA_2
2023-11-11,PLEGADIZA_2,Plegadiza,Farmacéutico,151,0.6,90.39,1663,0,0,Plegadiza - PLEGADIZA_2
2023-11-12,PLEGADIZA_2,Plegadiza,Farmacéutico,171,0.6,102.55,1908,0,0,Plegadiza - PLEGADIZA_2
2023-11-13,PLEGADIZA_2,Plegadiza,Farmacéutico,230,0.6,137.71,598,0,0,Plegadiza - PLEGADIZA_2
2023-11-14,PLEGADIZA_2,Plegadiza,Farmacéutico,183,0.6,109.98,1090,0,0,Plegadiza - PLEGADIZA_2
2023-11-15,PLEGADIZA_2,Plegadiza,Farmacéutico,205,0.6,123.19,923,0,0,Plegadiza - PLEGADIZA_2
2023-11-16,PLEGADIZA_2,Plegadiza,Farmacéutico,234,0.6,140.49,1321,0,0,Plegadiza - PLEGADIZA_2
2023-11-17,PLEGADIZA_2,Plegadiza,Farmacéutico,229,0.6,137.52,1155,0,0,Plegadiza - PLEGADIZA_2
2023-11-18,PLEGADIZA_2,Plegadiza,Farmacéutico,184,0.6,110.69,1112,0,0,Plegadiza - PLEGADIZA_2
2023-11-19,PLEGADIZA_2,Plegadiza,Farmacéutico,189,0.6,113.24,897,0,0,Plegadiza - PLEGADIZA_2
2023-11-20,PLEGADIZA_2,Plegadiza,Farmacéutico,262,0.6,156.91,911,0,0,Plegadiza - PLEGADIZA_2
2023-11-21,PLEGADIZA_2,Plegadiza,Farmacéutico,255,0.6,152.87,1074,0,0,Plegadiza - PLEGADIZA_2
2023-11-22,PLEGADIZA_2,Plegadiza,Farmacéutico,253,0.6,152.07,1156,0,0,Plegadiza - PLEGADIZA_2
2023-11-23,PLEGADIZA_2,Plegadiza,Farmacéutico,210,0.6,125.82,1800,0,0,Plegadiza - PLEGADIZA_2
2023-11-24,PLEGADIZA_2,Plegadiza,Farmacéutico,207,0.6,123.94,935,0,0,Plegadiza - PLEGADIZA_2
2023-11-25,PLEGADIZA_2,Plegadiza,Farmacéutico,157,0.6,94.37,1984,0,0,Plegadiza - PLEGADIZA_2
2023-11-26,PLEGADIZA_2,Plegadiza,Farmacéutico,165,0.6,99.16,1880,0,0,Plegadiza - PLEGADIZA_2
2023-11-27,PLEGADIZA_2,Plegadiza,Farmacéutico,229,0.6,137.11,1292,0,0,Plegadiza - PLEGADIZA_2
2023-11-28,PLEGADIZA_2,Plegadiza,Farmacéutico,227,0.6,136.44,822,0,0,Plegadiza - PLEGADIZA_2
2023-11-29,PLEGADIZA_2,Plegadiza,Farmacéutico,249,0.6,149.19,601,0,0,Plegadiza - PLEGADIZA_2
2023-11-30,PLEGADIZA_2,Plegadiza,Farmacéutico,287,0.6,172.34,1911,0,0,Plegadiza - PLEGADIZA_2
2023-12-01,PLEGADIZA_2,Plegadiza,Farmacéutico,327,0.6,196.36,1103,0,0,Plegadiza - PLEGADIZA_2
2023-12-02,PLEGADIZA_2,Plegadiza,Farmacéutico,186,0.6,111.36,1889,0,0,Plegadiza - PLEGADIZA_2
2023-12-03,PLEGADIZA_2,Plegadiza,Farmacéutico,205,0.6,123.04,894,0,0,Plegadiza - PLEGADIZA_2
2023-12-04,PLEGADIZA_2,Plegadiza,Farmacéutico,263,0.6,157.98,1270,0,0,Plegadiza - PLEGADIZA_2
2023-12-05,PLEGADIZA_2,Plegadiza,Farmacéutico,204,0.6,122.6,1229,0,0,Plegadiza - PLEGADIZA_2
2023-12-06,PLEGADIZA_2,Plegadiza,Farmacéutico,333,0.6,199.57,894,0,1,Plegadiza - PLEGADIZA_2
2023-12-07,PLEGADIZA_2,Plegadiza,Farmacéutico,297,0.6,177.95,1772,0,0,Plegadiza - PLEGADIZA_2
2023-12-08,PLEGADIZA_2,Plegadiza,Farmacéutico,342,0.6,205.09,1166,0,0,Plegadiza - PLEGADIZA_2
2023-12-09,PLEGADIZA_2,Plegadiza,Farmacéutico,221,0.6,132.74,1409,0,0,Plegadiza - PLEGADIZA_2
2023-12-10,PLEGADIZA_2,Plegadiza,Farmacéutico,272,0.6,163.47,1244,0,0,Plegadiza - PLEGADIZA_2
2023-12-11,PLEGADIZA_2,Plegadiza,Farmacéutico,331,0.6,198.49,848,0,0,Plegadiza - PLEGADIZA_2
2023-12-12,PLEGADIZA_2,Plegadiza,Farmacéutico,284,0.6,170.55,1828,0,0,Plegadiza - PLEGADIZA_2
2023-12-13,PLEGADIZA_2,Plegadiza,Farmacéutico,293,0.6,175.58,1792,0,0,Plegadiza - PLEGADIZA_2
2023-12-14,PLEGADIZA_2,Plegadiza,Farmacéutico,263,0.6,157.63,886,0,0,Plegadiza - PLEGADIZA_2
2023-12-15,PLEGADIZA_2,Plegadiza,Farmacéutico,259,0.6,155.4,1376,0,0,Plegadiza - PLEGADIZA_2
2023-12-16,PLEGADIZA_2,Plegadiza,Farmacéutico,187,0.6,112.28,1103,0,0,Plegadiza - PLEGADIZA_2
2023-12-17,PLEGADIZA_2,Plegadiza,Farmacéutico,199,0.6,119.15,1529,0,0,Plegadiza - PLEGADIZA_2
2023-12-18,PLEGADIZA_2,Plegadiza,Farmacéutico,261,0.6,156.73,1277,0,0,Plegadiza - PLEGADIZA_2
2023-12-19,PLEGADIZA_2,Plegadiza,Farmacéutico,254,0.6,152.25,1521,0,0,Plegadiza - PLEGADIZA_2
2023-12-20,PLEGADIZA_2,Plegadiza,Farmacéutico,291,0.6,174.47,1783,0,0,Plegadiza - PLEGADIZA_2
2023-12-21,PLEGADIZA_2,Plegadiza,Farmacéutico,234,0.6,140.25,1636,0,0,Plegadiza - PLEGADIZA_2
2023-12-22,PLEGADIZA_2,Plegadiza,Farmacéutico,258,0.6,154.61,1258,0,0,Plegadiza - PLEGADIZA_2
2023-12-23,PLEGADIZA_2,Plegadiza,Farmacéutico,206,0.6,123.89,839,0,0,Plegadiza - PLEGADIZA_2
2023-12-24,PLEGADIZA_2,Plegadiza,Farmacéutico,241,0.6,144.75,1674,0,0,Plegadiza - PLEGADIZA_2
2023-12-25,PLEGADIZA_2,Plegadiza,Farmacéutico,288,0.6,172.94,1915,0,0,Plegadiza - PLEGADIZA_2
2023-12-26,PLEGADIZA_2,Plegadiza,Farmacéutico,288,0.6,172.53,1681,0,0,Plegadiza - PLEGADIZA_2
2023-12-27,PLEGADIZA_2,Plegadiza,Farmacéutico,397,0.6,238.21,1889,0,0,Plegadiza - PLEGADIZA_2
2023-12-28,PLEGADIZA_2,Plegadiza,Farmacéutico,359,0.6,215.4,1664,0,0,Plegadiza - PLEGADIZA_2
2023-12-29,PLEGADIZA_2,Plegadiza,Farmacéutico,385,0.6,231.19,1000,0,0,Plegadiza - PLEGADIZA_2
2023-12-30,PLEGADIZA_2,Plegadiza,Farmacéutico,217,0.6,130.5,1962,0,0,Plegadiza - PLEGADIZA_2
2023-12-31,PLEGADIZA_2,Plegadiza,Farmacéutico,223,0.6,134.06,1470,0,0,Plegadiza - PLEGADIZA_2
2024-01-01,PLEGADIZA_2,Plegadiza,Farmacéutico,221,0.6,132.63,517,0,0,Plegadiza - PLEGADIZA_2
2024-01-02,PLEGADIZA_2,Plegadiza,Farmacéutico,196,0.6,117.69,1881,0,0,Plegadiza - PLEGADIZA_2
2024-01-03,PLEGADIZA_2,Plegadiza,Farmacéutico,186,0.6,111.67,1926,0,0,Plegadiza - PLEGADIZA_2
2024-01-04,PLEGADIZA_2,Plegadiza,Farmacéutico,186,0.6,111.72,892,0,0,Plegadiza - PLEGADIZA_2
2024-01-05,PLEGADIZA_2,Plegadiza,Farmacéutico,216,0.6,129.81,1813,0,0,Plegadiza - PLEGADIZA_2
2024-01-06,PLEGADIZA_2,Plegadiza,Farmacéutico,137,0.6,82.04,1030,0,0,Plegadiza - PLEGADIZA_2
2024-01-07,PLEGADIZA_2,Plegadiza,Farmacéutico,117,0.6,70.29,1962,0,0,Plegadiza - PLEGADIZA_2
2024-01-08,PLEGADIZA_2,Plegadiza,Farmacéutico,99,0.6,59.47,669,0,0,Plegadiza - PLEGADIZA_2
2024-01-09,PLEGADIZA_2,Plegadiza,Farmacéutico,164,0.6,98.45,566,0,0,Plegadiza - PLEGADIZA_2
2024-01-10,PLEGADIZA_2,Plegadiza,Farmacéutico,184,0.6,110.55,892,0,0,Plegadiza - PLEGADIZA_2
2024-01-11,PLEGADIZA_2,Plegadiza,Farmacéutico,179,0.6,107.48,707,0,0,Plegadiza - PLEGADIZA_2
2024-01-12,PLEGADIZA_2,Plegadiza,Farmacéutico,185,0.6,111.05,575,0,0,Plegadiza - PLEGADIZA_2
2024-01-13,PLEGADIZA_2,Plegadiza,Farmacéutico,125,0.6,74.82,1414,0,0,Plegadiza - PLEGADIZA_2
2024-01-14,PLEGADIZA_2,Plegadiza,Farmacéutico,137,0.6,82.0,1567,0,0,Plegadiza - PLEGADIZA_2
2024-01-15,PLEGADIZA_2,Plegadiza,Farmacéutico,190,0.6,113.97,882,0,0,Plegadiza - PLEGADIZA_2
2024-01-16,PLEGADIZA_2,Plegadiza,Farmacéutico,205,0.6,123.26,1065,0,0,Plegadiza - PLEGADIZA_2
2024-01-17,PLEGADIZA_2,Plegadiza,Farmacéutico,244,0.6,146.64,1578,0,0,Plegadiza - PLEGADIZA_2
2024-01-18,PLEGADIZA_2,Plegadiza,Farmacéutico,221,0.6,132.56,755,0,0,Plegadiza - PLEGADIZA_2
2024-01-19,PLEGADIZA_2,Plegadiza,Farmacéutico,194,0.6,116.65,1730,0,0,Plegadiza - PLEGADIZA_2
2024-01-20,PLEGADIZA_2,Plegadiza,Farmacéutico,186,0.6,111.69,1680,0,0,Plegadiza - PLEGADIZA_2
2024-01-21,PLEGADIZA_2,Plegadiza,Farmacéutico,175,0.6,105.16,1907,0,0,Plegadiza - PLEGADIZA_2
2024-01-22,PLEGADIZA_2,Plegadiza,Farmacéutico,176,0.6,105.7,1823,0,0,Plegadiza - PLEGADIZA_2
2024-01-23,PLEGADIZA_2,Plegadiza,Farmacéutico,195,0.6,117.17,1635,0,0,Plegadiza - PLEGADIZA_2
2024-01-24,PLEGADIZA_2,Plegadiza,Farmacéutico,173,0.6,103.79,1630,0,0,Plegadiza - PLEGADIZA_2
2024-01-25,PLEGADIZA_2,Plegadiza,Farmacéutico,168,0.6,100.78,1084,0,0,Plegadiza - PLEGADIZA_2
2024-01-26,PLEGADIZA_2,Plegadiza,Farmacéutico,193,0.6,116.04,1148,0,0,Plegadiza - PLEGADIZA_2
2024-01-27,PLEGADIZA_2,Plegadiza,Farmacéutico,126,0.6,75.85,1526,0,0,Plegadiza - PLEGADIZA_2
2024-01-28,PLEGADIZA_2,Plegadiza,Farmacéutico,230,0.6,138.29,752,0,1,Plegadiza - PLEGADIZA_2
2024-01-29,PLEGADIZA_2,Plegadiza,Farmacéutico,254,0.6,152.67,1603,0,0,Plegadiza - PLEGADIZA_2
2024-01-30,PLEGADIZA_2,Plegadiza,Farmacéutico,250,0.6,150.11,511,0,0,Plegadiza - PLEGADIZA_2
